"FullName","SizeMB","CreationTime","Extension"
"C:\All phones data\mom phone storage\Camera\IMG_20230903_140331.jpg","0.51","21-07-2024 23:57:42",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230903_191751.jpg","0.22","21-07-2024 23:57:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_172520.jpg","0.19","21-07-2024 23:57:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_173518.jpg","0.75","21-07-2024 23:57:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_173804.jpg","0.76","21-07-2024 23:57:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_173916.jpg","0.62","21-07-2024 23:57:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_173940.jpg","0.5","21-07-2024 23:57:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_173941.jpg","0.33","21-07-2024 23:57:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230904_173945.jpg","0.48","21-07-2024 23:57:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_073247.jpg","1","21-07-2024 23:57:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_073302.jpg","1.07","21-07-2024 23:57:46",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_073305.jpg","1.07","21-07-2024 23:57:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_073335.jpg","0.96","21-07-2024 23:57:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_073614.jpg","0.67","21-07-2024 23:57:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_173153.jpg","0.92","21-07-2024 23:57:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230905_173241.jpg","0.84","21-07-2024 23:57:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230906_064059.jpg","0.41","21-07-2024 23:57:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230906_073843.jpg","0.34","21-07-2024 23:57:48",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230906_215614.jpg","0.75","21-07-2024 23:57:48",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230906_215644.jpg","0.69","21-07-2024 23:57:50",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_090506.jpg","0.48","21-07-2024 23:57:51",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_090509.jpg","0.47","21-07-2024 23:57:51",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_090729.jpg","0.82","21-07-2024 23:57:52",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_090733.jpg","0.9","21-07-2024 23:57:52",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_121007.jpg","0.59","21-07-2024 23:57:52",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_170503.jpg","0.34","21-07-2024 23:57:53",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_170525.jpg","0.5","21-07-2024 23:57:53",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230908_170542.jpg","0.44","21-07-2024 23:57:53",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_142943.jpg","0.94","21-07-2024 23:57:54",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_142954.jpg","0.61","21-07-2024 23:57:55",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_143003.jpg","0.43","21-07-2024 23:57:55",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_143505.jpg","1.29","21-07-2024 23:57:56",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_143514.jpg","1.29","21-07-2024 23:57:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_151742.jpg","0.25","21-07-2024 23:57:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230909_151756.jpg","0.31","21-07-2024 23:57:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_112137.jpg","0.51","21-07-2024 23:57:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_112147.jpg","0.65","21-07-2024 23:57:58",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_112403.jpg","0.54","21-07-2024 23:57:58",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125121.jpg","0.38","21-07-2024 23:57:59",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125142.jpg","0.21","21-07-2024 23:57:59",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125146.jpg","0.5","21-07-2024 23:58:00",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125149.jpg","0.27","21-07-2024 23:58:01",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125155.jpg","0.23","21-07-2024 23:58:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125158.jpg","0.46","21-07-2024 23:58:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230910_125203.jpg","0.18","21-07-2024 23:58:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230911_093252.jpg","0.6","21-07-2024 23:58:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230911_093259.jpg","0.4","21-07-2024 23:58:03",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230911_170853.jpg","0.65","21-07-2024 23:58:03",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230911_170921.jpg","0.55","21-07-2024 23:58:03",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230911_174638.jpg","0.68","21-07-2024 23:58:05",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_084639.jpg","1.31","21-07-2024 23:58:05",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_084705.jpg","1.3","21-07-2024 23:58:06",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_084957.jpg","1.25","21-07-2024 23:58:06",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_085000.jpg","1.2","21-07-2024 23:58:07",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_085149.jpg","0.92","21-07-2024 23:58:07",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_163410.jpg","0.96","21-07-2024 23:58:08",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_170148.jpg","0.28","21-07-2024 23:58:08",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_170233.jpg","0.29","21-07-2024 23:58:08",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_170244.jpg","0.29","21-07-2024 23:58:09",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_170323.jpg","0.31","21-07-2024 23:58:10",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_170326.jpg","0.3","21-07-2024 23:58:10",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_171452.jpg","0.36","21-07-2024 23:58:10",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230912_171455.jpg","0.28","21-07-2024 23:58:11",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230913_073949.jpg","0.24","21-07-2024 23:58:11",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230913_142006.jpg","0.41","21-07-2024 23:58:12",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230913_142505.jpg","0.71","21-07-2024 23:58:12",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230914_090327.jpg","0.41","21-07-2024 23:58:12",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230914_170606.jpg","0.51","21-07-2024 23:58:14",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230916_182417.jpg","0.46","21-07-2024 23:58:14",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230917_184913.jpg","0.52","21-07-2024 23:58:14",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230919_080222.jpg","0.27","21-07-2024 23:58:15",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230919_080234.jpg","0.27","21-07-2024 23:58:15",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230919_080237.jpg","0.24","21-07-2024 23:58:15",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230919_080254.jpg","0.3","21-07-2024 23:58:16",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230919_080256.jpg","0.52","21-07-2024 23:58:16",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230919_162802.jpg","0.62","21-07-2024 23:58:16",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230921_161440.jpg","0.53","21-07-2024 23:58:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230921_163433.jpg","0.58","21-07-2024 23:58:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230921_163436.jpg","0.58","21-07-2024 23:58:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230921_193829.jpg","0.23","21-07-2024 23:58:19",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230921_193831.jpg","0.26","21-07-2024 23:58:19",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230922_134835.jpg","0.76","21-07-2024 23:58:19",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230922_134840.jpg","0.87","21-07-2024 23:58:20",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230922_134843.jpg","0.57","21-07-2024 23:58:20",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230922_134847.jpg","0.65","21-07-2024 23:58:20",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230922_134909.jpg","0.55","21-07-2024 23:58:21",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230922_134915.jpg","0.41","21-07-2024 23:58:22",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230925_181013.jpg","0.27","21-07-2024 23:58:22",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153241.jpg","0.4","21-07-2024 23:58:23",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153244.jpg","0.41","21-07-2024 23:58:23",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153318.jpg","0.46","21-07-2024 23:58:23",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153336.jpg","0.44","21-07-2024 23:58:24",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153355.jpg","0.5","21-07-2024 23:58:24",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153438.jpg","0.55","21-07-2024 23:58:25",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153532.jpg","0.52","21-07-2024 23:58:25",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153535.jpg","0.44","21-07-2024 23:58:26",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153545.jpg","0.42","21-07-2024 23:58:26",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153618.jpg","0.39","21-07-2024 23:58:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153740.jpg","0.34","21-07-2024 23:58:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153837.jpg","0.36","21-07-2024 23:58:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153903.jpg","0.56","21-07-2024 23:58:28",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153907.jpg","0.58","21-07-2024 23:58:28",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_153949.jpg","0.55","21-07-2024 23:58:28",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154042.jpg","0.54","21-07-2024 23:58:29",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154043.jpg","0.53","21-07-2024 23:58:30",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154127.jpg","0.53","21-07-2024 23:58:30",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154222.jpg","0.38","21-07-2024 23:58:31",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154251.jpg","0.46","21-07-2024 23:58:31",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154308.jpg","0.42","21-07-2024 23:58:31",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154326.jpg","0.54","21-07-2024 23:58:32",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154351.jpg","0.32","21-07-2024 23:58:32",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154445.jpg","0.28","21-07-2024 23:58:32",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154540.jpg","0.63","21-07-2024 23:58:33",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154906.jpg","0.53","21-07-2024 23:58:34",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_154909.jpg","0.56","21-07-2024 23:58:34",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155000.jpg","0.43","21-07-2024 23:58:35",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155010.jpg","0.48","21-07-2024 23:58:35",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155017.jpg","0.25","21-07-2024 23:58:35",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155103.jpg","0.53","21-07-2024 23:58:36",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155121.jpg","0.39","21-07-2024 23:58:36",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155203.jpg","0.54","21-07-2024 23:58:36",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155214.jpg","0.44","21-07-2024 23:58:38",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155222.jpg","0.5","21-07-2024 23:58:38",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155230.jpg","0.49","21-07-2024 23:58:38",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155255.jpg","0.47","21-07-2024 23:58:39",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155255__01.jpg","0.6","21-07-2024 23:58:39",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155320.jpg","0.46","21-07-2024 23:58:39",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155350.jpg","0.68","21-07-2024 23:58:40",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155400.jpg","0.5","21-07-2024 23:58:40",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155419.jpg","0.42","21-07-2024 23:58:41",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155536.jpg","0.68","21-07-2024 23:58:41",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155722.jpg","0.64","21-07-2024 23:58:42",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155726.jpg","0.66","21-07-2024 23:58:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155823.jpg","0.3","21-07-2024 23:58:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155825.jpg","0.44","21-07-2024 23:58:43",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_155933.jpg","0.5","21-07-2024 23:58:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160018.jpg","0.53","21-07-2024 23:58:44",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160021.jpg","0.51","21-07-2024 23:58:45",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160146.jpg","0.46","21-07-2024 23:58:45",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160152.jpg","0.32","21-07-2024 23:58:45",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160159.jpg","0.25","21-07-2024 23:58:46",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160430.jpg","0.19","21-07-2024 23:58:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160432.jpg","0.26","21-07-2024 23:58:47",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160438.jpg","0.29","21-07-2024 23:58:48",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160438__01.jpg","0.58","21-07-2024 23:58:48",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160443.jpg","0.19","21-07-2024 23:58:49",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160449.jpg","0.15","21-07-2024 23:58:49",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160454.jpg","0.24","21-07-2024 23:58:49",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160501.jpg","0.21","21-07-2024 23:58:49",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160645.jpg","0.39","21-07-2024 23:58:50",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160700.jpg","0.46","21-07-2024 23:58:51",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160718.jpg","0.46","21-07-2024 23:58:52",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160741.jpg","0.45","21-07-2024 23:58:52",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160748.jpg","0.49","21-07-2024 23:58:52",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160800.jpg","0.31","21-07-2024 23:58:53",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160809.jpg","0.63","21-07-2024 23:58:53",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_160839.jpg","0.36","21-07-2024 23:58:54",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161026.jpg","0.3","21-07-2024 23:58:54",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161030.jpg","0.27","21-07-2024 23:58:54",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161039.jpg","0.33","21-07-2024 23:58:56",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161045.jpg","0.38","21-07-2024 23:58:56",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161055.jpg","0.38","21-07-2024 23:58:56",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161101.jpg","0.35","21-07-2024 23:58:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161111.jpg","0.49","21-07-2024 23:58:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161345.jpg","0.12","21-07-2024 23:58:57",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161348.jpg","0.11","21-07-2024 23:58:58",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20230929_161534.jpg","0.57","21-07-2024 23:58:58",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231001_134355.jpg","0.32","21-07-2024 23:58:58",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231001_140847.jpg","0.27","21-07-2024 23:59:00",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231002_172344.jpg","0.83","21-07-2024 23:59:00",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231002_172356.jpg","1.94","21-07-2024 23:59:00",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231002_172415.jpg","1.45","21-07-2024 23:59:01",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231002_172433.jpg","1.75","21-07-2024 23:59:01",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231002_172552.jpg","0.41","21-07-2024 23:59:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231002_172559.jpg","0.82","21-07-2024 23:59:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231009_131804.jpg","2.05","21-07-2024 23:59:02",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231009_132356.jpg","1.17","21-07-2024 23:59:03",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231009_154544.jpg","1.97","21-07-2024 23:59:04",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231009_154551.jpg","1.23","21-07-2024 23:59:05",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_151348.jpg","0.63","21-07-2024 23:59:05",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_151439.jpg","0.82","21-07-2024 23:59:05",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_152734.jpg","0.48","21-07-2024 23:59:05",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_152738.jpg","0.6","21-07-2024 23:59:06",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_152743.jpg","0.56","21-07-2024 23:59:06",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_154357.jpg","1.4","21-07-2024 23:59:07",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_154403.jpg","0.91","21-07-2024 23:59:07",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231010_154404.jpg","0.86","21-07-2024 23:59:08",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231011_084813.jpg","0.92","21-07-2024 23:59:08",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231011_084815.jpg","0.66","21-07-2024 23:59:09",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231012_180521.jpg","0.67","21-07-2024 23:59:09",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231012_180526.jpg","0.61","21-07-2024 23:59:09",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231013_133325.jpg","0.86","21-07-2024 23:59:10",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231013_133331.jpg","0.22","21-07-2024 23:59:10",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231013_133335.jpg","0.43","21-07-2024 23:59:11",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231015_083043.jpg","1.22","21-07-2024 23:59:11",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231015_083046.jpg","1.32","21-07-2024 23:59:11",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231015_083055.jpg","1.29","21-07-2024 23:59:12",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231015_083540.jpg","0.17","21-07-2024 23:59:13",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231015_083752.jpg","0.76","21-07-2024 23:59:13",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231015_184512.jpg","0.39","21-07-2024 23:59:13",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_105748.jpg","0.37","21-07-2024 23:59:13",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_110817.jpg","0.35","21-07-2024 23:59:14",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_110822.jpg","0.4","21-07-2024 23:59:15",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_110835.jpg","0.28","21-07-2024 23:59:15",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_110953.jpg","0.67","21-07-2024 23:59:16",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_115038.jpg","0.98","21-07-2024 23:59:17",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_115041.jpg","0.99","21-07-2024 23:59:17",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_115052.jpg","1.35","21-07-2024 23:59:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_115055.jpg","0.86","21-07-2024 23:59:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_115101.jpg","0.87","21-07-2024 23:59:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_115117.jpg","1.05","21-07-2024 23:59:18",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_162326.jpg","0.56","21-07-2024 23:59:19",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_194311.jpg","0.22","21-07-2024 23:59:20",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_194321.jpg","0.4","21-07-2024 23:59:20",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_194339.jpg","0.3","21-07-2024 23:59:21",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_233246.jpg","0.64","21-07-2024 23:59:21",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_233313.jpg","0.93","21-07-2024 23:59:22",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_233333.jpg","1.27","21-07-2024 23:59:22",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_233334.jpg","1.3","21-07-2024 23:59:22",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_233334__01.jpg","1.22","21-07-2024 23:59:22",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_233335.jpg","1.2","21-07-2024 23:59:23",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234154.jpg","0.57","21-07-2024 23:59:23",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234156.jpg","0.66","21-07-2024 23:59:24",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234216.jpg","0.65","21-07-2024 23:59:25",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234217.jpg","0.73","21-07-2024 23:59:26",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234225.jpg","0.73","21-07-2024 23:59:26",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234251.jpg","0.59","21-07-2024 23:59:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234257.jpg","0.59","21-07-2024 23:59:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_234259.jpg","0.55","21-07-2024 23:59:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_235219.jpg","0.74","21-07-2024 23:59:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231016_235229.jpg","0.64","21-07-2024 23:59:27",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002318.jpg","0.41","21-07-2024 23:59:28",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002320.jpg","0.41","21-07-2024 23:59:29",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002340.jpg","0.46","21-07-2024 23:59:30",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002341.jpg","0.46","21-07-2024 23:59:31",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002421.jpg","0.49","21-07-2024 23:59:31",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002428.jpg","0.47","21-07-2024 23:59:31",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002443.jpg","0.65","21-07-2024 23:59:32",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002444.jpg","0.49","21-07-2024 23:59:32",".jpg"
"C:\All phones data\mom phone storage\Camera\IMG_20231017_002452.jpg","0.56","21-07-2024 23:59:32",".jpg"
